a,b,n_full,n_margin,effect_full,effect_margin,delta,abs_delta,sign_flip
Qwen__Qwen1.5-14B-Chat,microsoft__Phi-3-mini-4k-instruct,10042,1448,0.01344353714399522,0.0856353591160221,0.07219182197202688,0.07219182197202688,False
Qwen__Qwen1.5-14B-Chat,mistralai__Mistral-7B-Instruct-v0.1,10042,1448,-0.1230830511850229,-0.35911602209944754,-0.23603297091442466,0.23603297091442466,False
Qwen__Qwen1.5-14B-Chat,mistralai__Mistral-7B-Instruct-v0.2,10042,1448,-0.034554869547898825,-0.13743093922651933,-0.10287606967862051,0.10287606967862051,False
Qwen__Qwen1.5-14B-Chat,mistralai__Mistral-7B-v0.1,10042,1448,-0.19986058554072894,-0.4613259668508287,-0.2614653813100998,0.2614653813100998,False
Qwen__Qwen1.5-14B-Chat,mistralai__Mixtral-8x7B-Instruct-v0.1,10042,1448,-0.05257916749651464,-0.2272099447513812,-0.17463077725486656,0.17463077725486656,False
Qwen__Qwen1.5-14B-Chat,mistralai__Mixtral-8x7B-v0.1,10042,1448,-0.03634734116709819,-0.13397790055248618,-0.09763055938538799,0.09763055938538799,False
Qwen__Qwen1.5-14B-Chat,tiiuae__falcon-40b,10042,1448,-0.21957777335192194,-0.4930939226519337,-0.2735161493000118,0.2735161493000118,False
Qwen__Qwen1.5-14B-Chat,tiiuae__falcon-7b,10042,1448,-0.1480780720971918,-0.393646408839779,-0.24556833674258724,0.24556833674258724,False
Qwen__Qwen1.5-72B-Chat,Qwen__Qwen1.5-7B-Chat,10042,1448,0.08942441744672376,0.337707182320442,0.24828276487371825,0.24828276487371825,False
Qwen__Qwen1.5-72B-Chat,deepseek-ai__deepseek-llm-67b-base,10042,1448,0.005377414857598088,0.04074585635359116,0.03536844149599307,0.03536844149599307,False
Qwen__Qwen1.5-72B-Chat,google__gemma-2b,10042,1448,0.15216092411870144,0.5089779005524862,0.35681697643378474,0.35681697643378474,False
Qwen__Qwen1.5-72B-Chat,google__gemma-7b,10042,1448,0.06164110734913364,0.3453038674033149,0.2836627600541813,0.2836627600541813,False
Qwen__Qwen1.5-72B-Chat,meta-llama__Llama-2-13b-hf,10042,1448,-0.12597092212706631,-0.20165745856353592,-0.07568653643646961,0.07568653643646961,False
Qwen__Qwen1.5-72B-Chat,meta-llama__Llama-2-70b-hf,10042,1448,-0.18980282812188806,-0.2948895027624309,-0.10508667464054286,0.10508667464054286,False
Qwen__Qwen1.5-72B-Chat,meta-llama__Meta-Llama-3-70B,10042,1448,-0.011451902011551484,-0.04903314917127072,-0.037581247159719236,0.037581247159719236,False
Qwen__Qwen1.5-72B-Chat,meta-llama__Meta-Llama-3-70B-Instruct,10042,1448,0.025791674965146383,0.1484806629834254,0.12268898801827903,0.12268898801827903,False
Qwen__Qwen1.5-72B-Chat,meta-llama__Meta-Llama-3-8B,10042,1448,0.06413065126468831,0.3453038674033149,0.2811732161386266,0.2811732161386266,False
Qwen__Qwen1.5-72B-Chat,meta-llama__Meta-Llama-3-8B-Instruct,10042,1448,0.09330810595498905,0.3888121546961326,0.29550404874114355,0.29550404874114355,False
Qwen__Qwen1.5-72B-Chat,microsoft__Phi-3-mini-4k-instruct,10042,1448,0.06393148775144393,0.3100828729281768,0.2461513851767329,0.2461513851767329,False
Qwen__Qwen1.5-72B-Chat,mistralai__Mistral-7B-Instruct-v0.1,10042,1448,-0.07259510057757419,-0.13466850828729282,-0.06207340770971863,0.06207340770971863,False
Qwen__Qwen1.5-72B-Chat,mistralai__Mistral-7B-Instruct-v0.2,10042,1448,0.01593308105954989,0.08701657458563536,0.07108349352608546,0.07108349352608546,False
Qwen__Qwen1.5-72B-Chat,mistralai__Mistral-7B-v0.1,10042,1448,-0.14937263493328024,-0.23687845303867403,-0.08750581810539379,0.08750581810539379,False
Qwen__Qwen1.5-72B-Chat,mistralai__Mixtral-8x7B-Instruct-v0.1,10042,1448,-0.0020912168890659232,-0.0027624309392265192,-0.000671214050160596,0.000671214050160596,False
Qwen__Qwen1.5-72B-Chat,mistralai__Mixtral-8x7B-v0.1,10042,1448,0.014140609440350527,0.09046961325966851,0.07632900381931798,0.07632900381931798,False
Qwen__Qwen1.5-72B-Chat,tiiuae__falcon-40b,10042,1448,-0.1690898227444732,-0.268646408839779,-0.09955658609530582,0.09955658609530582,False
Qwen__Qwen1.5-72B-Chat,tiiuae__falcon-7b,10042,1448,-0.09759012148974308,-0.1691988950276243,-0.07160877353788123,0.07160877353788123,False
Qwen__Qwen1.5-7B-Chat,deepseek-ai__deepseek-llm-67b-base,10042,1448,-0.08404700258912567,-0.2969613259668508,-0.21291432337772515,0.21291432337772515,False
Qwen__Qwen1.5-7B-Chat,google__gemma-2b,10042,1448,0.0627365066719777,0.1712707182320442,0.10853421156006651,0.10853421156006651,False
Qwen__Qwen1.5-7B-Chat,google__gemma-7b,10042,1448,-0.027783310097590122,0.007596685082872928,0.03537999518046305,0.03537999518046305,True
Qwen__Qwen1.5-7B-Chat,meta-llama__Llama-2-13b-hf,10042,1448,-0.2153953395737901,-0.539364640883978,-0.32396930131018786,0.32396930131018786,False
Qwen__Qwen1.5-7B-Chat,meta-llama__Llama-2-70b-hf,10042,1448,-0.27922724556861184,-0.6325966850828729,-0.3533694395142611,0.3533694395142611,False
Qwen__Qwen1.5-7B-Chat,meta-llama__Meta-Llama-3-70B,10042,1448,-0.10087631945827524,-0.3867403314917127,-0.2858640120334375,0.2858640120334375,False
Qwen__Qwen1.5-7B-Chat,meta-llama__Meta-Llama-3-70B-Instruct,10042,1448,-0.06363274248157738,-0.18922651933701656,-0.12559377685543918,0.12559377685543918,False
Qwen__Qwen1.5-7B-Chat,meta-llama__Meta-Llama-3-8B,10042,1448,-0.02529376618203545,0.007596685082872928,0.03289045126490838,0.03289045126490838,True
Qwen__Qwen1.5-7B-Chat,meta-llama__Meta-Llama-3-8B-Instruct,10042,1448,0.003883688508265286,0.05110497237569061,0.04722128386742532,0.04722128386742532,False
Qwen__Qwen1.5-7B-Chat,microsoft__Phi-3-mini-4k-instruct,10042,1448,-0.025492929695279824,-0.027624309392265192,-0.002131379696985368,0.002131379696985368,False
Qwen__Qwen1.5-7B-Chat,mistralai__Mistral-7B-Instruct-v0.1,10042,1448,-0.16201951802429795,-0.4723756906077348,-0.31035617258343684,0.31035617258343684,False
Qwen__Qwen1.5-7B-Chat,mistralai__Mistral-7B-Instruct-v0.2,10042,1448,-0.07349133638717387,-0.2506906077348066,-0.17719927134763275,0.17719927134763275,False
Qwen__Qwen1.5-7B-Chat,mistralai__Mistral-7B-v0.1,10042,1448,-0.23879705238000398,-0.574585635359116,-0.335788582979112,0.335788582979112,False
Qwen__Qwen1.5-7B-Chat,mistralai__Mixtral-8x7B-Instruct-v0.1,10042,1448,-0.09151563433578969,-0.3404696132596685,-0.24895397892387883,0.24895397892387883,False
Qwen__Qwen1.5-7B-Chat,mistralai__Mixtral-8x7B-v0.1,10042,1448,-0.07528380800637323,-0.2472375690607735,-0.17195376105440024,0.17195376105440024,False
Qwen__Qwen1.5-7B-Chat,tiiuae__falcon-40b,10042,1448,-0.25851424019119695,-0.606353591160221,-0.3478393509690241,0.3478393509690241,False
Qwen__Qwen1.5-7B-Chat,tiiuae__falcon-7b,10042,1448,-0.18701453893646683,-0.5069060773480663,-0.31989153841159945,0.31989153841159945,False
deepseek-ai__deepseek-llm-67b-base,google__gemma-2b,10042,1448,0.14678350926110337,0.468232044198895,0.3214485349377917,0.3214485349377917,False
deepseek-ai__deepseek-llm-67b-base,google__gemma-7b,10042,1448,0.05626369249153555,0.30455801104972374,0.24829431855818818,0.24829431855818818,False
deepseek-ai__deepseek-llm-67b-base,meta-llama__Llama-2-13b-hf,10042,1448,-0.13134833698466442,-0.24240331491712708,-0.11105497793246266,0.11105497793246266,False
deepseek-ai__deepseek-llm-67b-base,meta-llama__Llama-2-70b-hf,10042,1448,-0.19518024297948616,-0.3356353591160221,-0.14045511613653594,0.14045511613653594,False
deepseek-ai__deepseek-llm-67b-base,meta-llama__Meta-Llama-3-70B,10042,1448,-0.016829316869149572,-0.08977900552486189,-0.07294968865571232,0.07294968865571232,False
deepseek-ai__deepseek-llm-67b-base,meta-llama__Meta-Llama-3-70B-Instruct,10042,1448,0.020414260107548297,0.10773480662983426,0.08732054652228596,0.08732054652228596,False
deepseek-ai__deepseek-llm-67b-base,meta-llama__Meta-Llama-3-8B,10042,1448,0.05875323640709022,0.30455801104972374,0.2458047746426335,0.2458047746426335,False
deepseek-ai__deepseek-llm-67b-base,meta-llama__Meta-Llama-3-8B-Instruct,10042,1448,0.08793069109739096,0.34806629834254144,0.2601356072451505,0.2601356072451505,False
deepseek-ai__deepseek-llm-67b-base,microsoft__Phi-3-mini-4k-instruct,10042,1448,0.05855407289384585,0.26933701657458564,0.2107829436807398,0.2107829436807398,False
deepseek-ai__deepseek-llm-67b-base,mistralai__Mistral-7B-Instruct-v0.1,10042,1448,-0.07797251543517228,-0.17541436464088397,-0.0974418492057117,0.0974418492057117,False
deepseek-ai__deepseek-llm-67b-base,mistralai__Mistral-7B-Instruct-v0.2,10042,1448,0.010555666201951803,0.0462707182320442,0.0357150520300924,0.0357150520300924,False
deepseek-ai__deepseek-llm-67b-base,mistralai__Mistral-7B-v0.1,10042,1448,-0.1547500497908783,-0.2776243093922652,-0.12287425960138687,0.12287425960138687,False
deepseek-ai__deepseek-llm-67b-base,mistralai__Mixtral-8x7B-Instruct-v0.1,10042,1448,-0.007468631746664011,-0.04350828729281768,-0.03603965554615367,0.03603965554615367,False
deepseek-ai__deepseek-llm-67b-base,mistralai__Mixtral-8x7B-v0.1,10042,1448,0.00876319458275244,0.049723756906077346,0.04096056232332491,0.04096056232332491,False
deepseek-ai__deepseek-llm-67b-base,tiiuae__falcon-40b,10042,1448,-0.1744672376020713,-0.30939226519337015,-0.13492502759129885,0.13492502759129885,False
deepseek-ai__deepseek-llm-67b-base,tiiuae__falcon-7b,10042,1448,-0.10296753634734117,-0.20994475138121546,-0.10697721503387429,0.10697721503387429,False
google__gemma-2b,google__gemma-7b,10042,1448,-0.09051981676956782,-0.16367403314917128,-0.07315421637960347,0.07315421637960347,False
google__gemma-2b,meta-llama__Llama-2-13b-hf,10042,1448,-0.27813184624576776,-0.710635359116022,-0.4325035128702543,0.4325035128702543,False
google__gemma-2b,meta-llama__Llama-2-70b-hf,10042,1448,-0.3419637522405895,-0.8038674033149171,-0.4619036510743276,0.4619036510743276,False
google__gemma-2b,meta-llama__Meta-Llama-3-70B,10042,1448,-0.16361282613025294,-0.5580110497237569,-0.39439822359350396,0.39439822359350396,False
google__gemma-2b,meta-llama__Meta-Llama-3-70B-Instruct,10042,1448,-0.12636924915355507,-0.36049723756906077,-0.2341279884155057,0.2341279884155057,False
google__gemma-2b,meta-llama__Meta-Llama-3-8B,10042,1448,-0.08803027285401314,-0.16367403314917128,-0.07564376029515814,0.07564376029515814,False
google__gemma-2b,meta-llama__Meta-Llama-3-8B-Instruct,10042,1448,-0.058852818163712406,-0.12016574585635359,-0.061312927692641184,0.061312927692641184,False
google__gemma-2b,microsoft__Phi-3-mini-4k-instruct,10042,1448,-0.08822943636725752,-0.19889502762430938,-0.11066559125705186,0.11066559125705186,False
google__gemma-2b,mistralai__Mistral-7B-Instruct-v0.1,10042,1448,-0.22475602469627565,-0.643646408839779,-0.4188903841435033,0.4188903841435033,False
google__gemma-2b,mistralai__Mistral-7B-Instruct-v0.2,10042,1448,-0.13622784305915156,-0.4219613259668508,-0.2857334829076993,0.2857334829076993,False
google__gemma-2b,mistralai__Mistral-7B-v0.1,10042,1448,-0.3015335590519817,-0.7458563535911602,-0.4443227945391785,0.4443227945391785,False
google__gemma-2b,mistralai__Mixtral-8x7B-Instruct-v0.1,10042,1448,-0.15425214100776738,-0.5117403314917127,-0.3574881904839453,0.3574881904839453,False
google__gemma-2b,mistralai__Mixtral-8x7B-v0.1,10042,1448,-0.13802031467835094,-0.4185082872928177,-0.2804879726144668,0.2804879726144668,False
google__gemma-2b,tiiuae__falcon-40b,10042,1448,-0.3212507468631747,-0.7776243093922652,-0.45637356252909056,0.45637356252909056,False
google__gemma-2b,tiiuae__falcon-7b,10042,1448,-0.24975104560844452,-0.6781767955801105,-0.42842574997166594,0.42842574997166594,False
google__gemma-7b,meta-llama__Llama-2-13b-hf,10042,1448,-0.18761202947619995,-0.5469613259668509,-0.35934929649065095,0.35934929649065095,False
google__gemma-7b,meta-llama__Llama-2-70b-hf,10042,1448,-0.25144393547102173,-0.6401933701657458,-0.3887494346947241,0.3887494346947241,False
google__gemma-7b,meta-llama__Meta-Llama-3-70B,10042,1448,-0.07309300936068512,-0.39433701657458564,-0.3212440072139005,0.3212440072139005,False
google__gemma-7b,meta-llama__Meta-Llama-3-70B-Instruct,10042,1448,-0.03584943238398725,-0.1968232044198895,-0.16097377203590227,0.16097377203590227,False
google__gemma-7b,meta-llama__Meta-Llama-3-8B,10042,1448,0.0024895439155546706,0.0,-0.0024895439155546706,0.0024895439155546706,True
google__gemma-7b,meta-llama__Meta-Llama-3-8B-Instruct,10042,1448,0.03166699860585541,0.04350828729281768,0.01184128868696227,0.01184128868696227,False
google__gemma-7b,microsoft__Phi-3-mini-4k-instruct,10042,1448,0.002290380402310297,-0.03522099447513812,-0.03751137487744842,0.03751137487744842,True
google__gemma-7b,mistralai__Mistral-7B-Instruct-v0.1,10042,1448,-0.13423620792670782,-0.47997237569060774,-0.3457361677638999,0.3457361677638999,False
google__gemma-7b,mistralai__Mistral-7B-Instruct-v0.2,10042,1448,-0.04570802628958375,-0.25828729281767954,-0.21257926652809578,0.21257926652809578,False
google__gemma-7b,mistralai__Mistral-7B-v0.1,10042,1448,-0.21101374228241387,-0.5821823204419889,-0.37116857815957505,0.37116857815957505,False
google__gemma-7b,mistralai__Mixtral-8x7B-Instruct-v0.1,10042,1448,-0.06373232423819956,-0.34806629834254144,-0.28433397410434186,0.28433397410434186,False
google__gemma-7b,mistralai__Mixtral-8x7B-v0.1,10042,1448,-0.047500497908783114,-0.2548342541436464,-0.2073337562348633,0.2073337562348633,False
google__gemma-7b,tiiuae__falcon-40b,10042,1448,-0.23073093009360685,-0.613950276243094,-0.3832193461494871,0.3832193461494871,False
google__gemma-7b,tiiuae__falcon-7b,10042,1448,-0.15923122883887672,-0.5145027624309392,-0.3552715335920624,0.3552715335920624,False
meta-llama__Llama-2-13b-hf,meta-llama__Llama-2-70b-hf,10042,1448,-0.06383190599482175,-0.09323204419889503,-0.02940013820407328,0.02940013820407328,False
meta-llama__Llama-2-13b-hf,meta-llama__Meta-Llama-3-70B,10042,1448,0.11451902011551483,0.1526243093922652,0.03810528927675037,0.03810528927675037,False
meta-llama__Llama-2-13b-hf,meta-llama__Meta-Llama-3-70B-Instruct,10042,1448,0.1517625970922127,0.35013812154696133,0.19837552445474863,0.19837552445474863,False
meta-llama__Llama-2-13b-hf,meta-llama__Meta-Llama-3-8B,10042,1448,0.19010157339175462,0.5469613259668509,0.3568597525750963,0.3568597525750963,False
meta-llama__Llama-2-13b-hf,meta-llama__Meta-Llama-3-8B-Instruct,10042,1448,0.21927902808205538,0.5904696132596685,0.37119058517761316,0.37119058517761316,False
meta-llama__Llama-2-13b-hf,microsoft__Phi-3-mini-4k-instruct,10042,1448,0.18990240987851026,0.5117403314917127,0.32183792161320246,0.32183792161320246,False
meta-llama__Llama-2-13b-hf,mistralai__Mistral-7B-Instruct-v0.1,10042,1448,0.053375821549492136,0.06698895027624309,0.013613128726750953,0.013613128726750953,False
meta-llama__Llama-2-13b-hf,mistralai__Mistral-7B-Instruct-v0.2,10042,1448,0.14190400318661622,0.2886740331491713,0.14677002996255506,0.14677002996255506,False
meta-llama__Llama-2-13b-hf,mistralai__Mistral-7B-v0.1,10042,1448,-0.023401712806213903,-0.03522099447513812,-0.011819281668924219,0.011819281668924219,False
